Arizona State C ,South-west | 4,Diamond 3,22,https://na.op.gg/summoner/userName=Whosdisguy
Arizona State C ,South-west | 4,Diamond 2,23,https://na.op.gg/summoner/userName=yomihime
Arizona State C ,South-west | 4,Diamond 3,22,https://na.op.gg/summoner/userName=Call Me Dunk
Arizona State C ,South-west | 4,Master,25,https://na.op.gg/summoner/userName=Thetruejungler
Arizona State C ,South-west | 4,Master,25,https://na.op.gg/summoner/userName=Red XP
Arizona State C ,South-west | 4,Platinum 3,18,https://na.op.gg/summoner/userName=Nisanov
Arizona State C ,South-west | 4,Diamond 4,21,https://na.op.gg/summoner/userName=HIYAAAAAAAAAAAAA
NAU Division Two Fall,South-west | 4,Gold 1,16,https://na.op.gg/summoner/userName=TRAKKPAD
NAU Division Two Fall,South-west | 4,Gold 4,13,https://na.op.gg/summoner/userName=TheToxic35
NAU Division Two Fall,South-west | 4,Gold 1,16,https://na.op.gg/summoner/userName=ToxiclyLoud
NAU Division Two Fall,South-west | 4,Gold 4,13,https://na.op.gg/summoner/userName=Tossed
NAU Division Two Fall,South-west | 4,Platinum 4,17,https://na.op.gg/summoner/userName=curseblood
NAU Division Two Fall,South-west | 4,Silver 4,9,https://na.op.gg/summoner/userName=GORZOGTHEDEFILER
NAU Division Two Fall,South-west | 4,Gold 4,13,https://na.op.gg/summoner/userName=HighBionic
NAU Division Two Fall,South-west | 4,Unranked,0,https://na.op.gg/summoner/userName=PartyLord906
ERAU Blue Wings,South-west | 4,Platinum 2,19,https://na.op.gg/summoner/userName=Oreo 129
ERAU Blue Wings,South-west | 4,Gold 4,13,https://na.op.gg/summoner/userName=Ace75b
ERAU Blue Wings,South-west | 4,Gold 2,15,https://na.op.gg/summoner/userName=KatsumiKoniko
ERAU Blue Wings,South-west | 4,Gold 3,14,https://na.op.gg/summoner/userName=Expand Sand
ERAU Blue Wings,South-west | 4,Platinum 2,19,https://na.op.gg/summoner/userName=ERGW Krønos
ERAU Blue Wings,South-west | 4,Gold 4,13,https://na.op.gg/summoner/userName=chowderzeclam
ERAU Blue Wings,South-west | 4,Unranked,0,https://na.op.gg/summoner/userName=jinxmyloveQAQ
ERAU Blue Wings,South-west | 4,Diamond 3,22,https://na.op.gg/summoner/userName=Ghost Barrels
ERAU Blue Wings,South-west | 4,Silver 2,11,https://na.op.gg/summoner/userName=Nickodemeus
ERAU Blue Wings,South-west | 4,Platinum 4,17,https://na.op.gg/summoner/userName=Isekavo
USU JV,South-west | 4,Platinum 1,20,https://na.op.gg/summoner/userName=King Babe T
USU JV,South-west | 4,Diamond 4,21,https://na.op.gg/summoner/userName=Cododraco
USU JV,South-west | 4,Gold 2,15,https://na.op.gg/summoner/userName=TheEliteMadLife
USU JV,South-west | 4,Gold 3,14,https://na.op.gg/summoner/userName=Sol1tud3
USU JV,South-west | 4,Platinum 4,17,https://na.op.gg/summoner/userName=Cubstep Cantstop
USU JV,South-west | 4,Silver 4,9,https://na.op.gg/summoner/userName=SavageBeast0519
Lopes Academy,South-west | 4,Platinum 4,17,https://na.op.gg/summoner/userName=crashoverridee
Lopes Academy,South-west | 4,Gold 2,15,https://na.op.gg/summoner/userName=Hoidini
Lopes Academy,South-west | 4,Platinum 2,19,https://na.op.gg/summoner/userName=OVERL0RD
Lopes Academy,South-west | 4,Platinum 4,17,https://na.op.gg/summoner/userName=ReasonToDream
Lopes Academy,South-west | 4,Gold 2,15,https://na.op.gg/summoner/userName=sigh im gosu
Lopes Academy,South-west | 4,Gold 1,16,https://na.op.gg/summoner/userName=Steel Draconian
Lopes Academy,South-west | 4,Platinum 3,18,https://na.op.gg/summoner/userName=Seraphim117
CGC LOL JUNIOR VARSITY,South-west | 4,Unranked,0,https://na.op.gg/summoner/userName=SupaBeans
CGC LOL JUNIOR VARSITY,South-west | 4,Platinum 4,17,https://na.op.gg/summoner/userName=ROBOTUNIC0RN
CGC LOL JUNIOR VARSITY,South-west | 4,Silver 1,12,https://na.op.gg/summoner/userName=THICC MONEY
CGC LOL JUNIOR VARSITY,South-west | 4,Gold 4,13,https://na.op.gg/summoner/userName=Z0L
CGC LOL JUNIOR VARSITY,South-west | 4,Platinum 1,20,https://na.op.gg/summoner/userName=retnuh hunter
CGC LOL JUNIOR VARSITY,South-west | 4,Platinum 2,19,https://na.op.gg/summoner/userName=KoreanRiceField
ERAU White Wings,South-west | 4,Platinum 2,19,https://na.op.gg/summoner/userName=ERGW Krønos
USC Varsity Gold Team,South-west | 3,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=Eilfennol
USC Varsity Gold Team,South-west | 3,Platinum 3,18,https://na.op.gg/summoner/userName=USC Ceus
USC Varsity Gold Team,South-west | 3,Platinum 1,20,https://na.op.gg/summoner/userName=Commack
USC Varsity Gold Team,South-west | 3,Diamond 4,21,https://na.op.gg/summoner/userName=Usc Coil
USC Varsity Gold Team,South-west | 3,Master,25,https://na.op.gg/summoner/userName=JoeJacko
USC Varsity Gold Team,South-west | 3,Diamond 3,22,https://na.op.gg/summoner/userName=Leade
USC Varsity Gold Team,South-west | 3,Diamond 3,22,https://na.op.gg/summoner/userName=USC Bao
USC Varsity Gold Team,South-west | 3,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=Tiltproof Gandhi
USC Varsity Gold Team,South-west | 3,Diamond 3,22,https://na.op.gg/summoner/userName=USC Hovz
USC Varsity Gold Team,South-west | 3,Diamond 3,22,https://na.op.gg/summoner/userName=AlinaLife
Students Need Parking,South-west | 3,Gold 1,16,https://na.op.gg/summoner/userName=Cyprez
Students Need Parking,South-west | 3,Diamond 3,22,https://na.op.gg/summoner/userName=hypermonkieboi
Students Need Parking,South-west | 3,Platinum 4,17,https://na.op.gg/summoner/userName=C9TaiIs
Students Need Parking,South-west | 3,Platinum 3,18,https://na.op.gg/summoner/userName=Cienega
Students Need Parking,South-west | 3,Diamond 4,21,https://na.op.gg/summoner/userName=TacosAndBurritoz
Students Need Parking,South-west | 3,Platinum 4,17,https://na.op.gg/summoner/userName=Trinhity Force
Students Need Parking,South-west | 3,Platinum 4,17,https://na.op.gg/summoner/userName=DULLAHAN
Students Need Parking,South-west | 3,Platinum 1,20,https://na.op.gg/summoner/userName=Phant
Students Need Parking,South-west | 3,Platinum 4,17,https://na.op.gg/summoner/userName=Oddity
Students Need Parking,South-west | 3,Platinum 3,18,https://na.op.gg/summoner/userName=SonglessRaven
Students Need Parking,South-west | 3,Platinum 4,17,https://na.op.gg/summoner/userName=TheDevilIsBored
SDSU Junior Varsity B,South-west | 3,Silver 4,9,https://na.op.gg/summoner/userName=MadLifeisgod
SDSU Junior Varsity B,South-west | 3,Diamond 3,22,https://na.op.gg/summoner/userName=Conserved
SDSU Junior Varsity B,South-west | 3,Unranked,0,https://na.op.gg/summoner/userName=Mithos the Hero
SDSU Junior Varsity B,South-west | 3,Diamond 3,22,https://na.op.gg/summoner/userName=nekozi
SDSU Junior Varsity B,South-west | 3,Master,25,https://na.op.gg/summoner/userName=PsycheGlitch
SDSU Junior Varsity B,South-west | 3,Platinum 4,17,https://na.op.gg/summoner/userName=Jacksony
SDSU Junior Varsity B,South-west | 3,Diamond 4,21,https://na.op.gg/summoner/userName=Lady Yunalesca
SDSU Junior Varsity B,South-west | 3,Diamond 4,21,https://na.op.gg/summoner/userName=Spiripru
SDSU Junior Varsity B,South-west | 3,Platinum 3,18,https://na.op.gg/summoner/userName=Iron man d1ed
UCR WEEBFY,South-west | 3,Gold 2,15,https://na.op.gg/summoner/userName=Shybe
UCR WEEBFY,South-west | 3,Platinum 4,17,https://na.op.gg/summoner/userName=DemonicxPancakes
UCR WEEBFY,South-west | 3,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=Anxiety Syndrome
UCR WEEBFY,South-west | 3,Platinum 4,17,https://na.op.gg/summoner/userName=Gudao
UCR WEEBFY,South-west | 3,Platinum 4,17,https://na.op.gg/summoner/userName=penguinlord
UCR WEEBFY,South-west | 3,Platinum 4,17,https://na.op.gg/summoner/userName=sevarbiter
UCR WEEBFY,South-west | 3,Platinum 1,20,https://na.op.gg/summoner/userName=idk250
UCR WEEBFY,South-west | 3,Diamond 4,21,https://na.op.gg/summoner/userName=SlyLego
UCR WEEBFY,South-west | 3,Diamond 4,21,https://na.op.gg/summoner/userName=Whenever
UCR WEEBFY,South-west | 3,Platinum 4,17,https://na.op.gg/summoner/userName=BubbIicious
UCD Aggie Open,South-west | 3,Platinum 3,18,https://na.op.gg/summoner/userName=The Infamous JMB
UCD Aggie Open,South-west | 3,Platinum 3,18,https://na.op.gg/summoner/userName=Nattieon
UCD Aggie Open,South-west | 3,Platinum 2,19,https://na.op.gg/summoner/userName=Nyew
UCD Aggie Open,South-west | 3,Platinum 3,18,https://na.op.gg/summoner/userName=CHKN WINGWONG
UCD Aggie Open,South-west | 3,Platinum 4,17,https://na.op.gg/summoner/userName=UCD Open Mid
UCD Aggie Open,South-west | 3,Platinum 2,19,https://na.op.gg/summoner/userName=Hamori
UCD Aggie Open,South-west | 3,Platinum 4,17,https://na.op.gg/summoner/userName=ZØØMIES
UCD Aggie Open,South-west | 3,Platinum 2,19,https://na.op.gg/summoner/userName=TortugaDeLechuga
UCR PARADOX,South-west | 3,Gold 2,15,https://na.op.gg/summoner/userName=Shybe
UCR PARADOX,South-west | 3,Diamond 4,21,https://na.op.gg/summoner/userName=Alceous
UCR PARADOX,South-west | 3,Diamond 4,21,https://na.op.gg/summoner/userName=AlienMV
UCR PARADOX,South-west | 3,Platinum 4,17,https://na.op.gg/summoner/userName=Sad Sloth
UCR PARADOX,South-west | 3,Diamond 2,23,https://na.op.gg/summoner/userName=Głace
UCR PARADOX,South-west | 3,Diamond 4,21,https://na.op.gg/summoner/userName=im in love
UCR PARADOX,South-west | 3,Diamond 4,21,https://na.op.gg/summoner/userName=Rolandwu
UCR PARADOX,South-west | 3,Diamond 4,21,https://na.op.gg/summoner/userName=Destined Rice
UCR PARADOX,South-west | 3,Silver 1,12,https://na.op.gg/summoner/userName=180cm
UCSC DT,South-west | 3,Diamond 4,21,https://na.op.gg/summoner/userName=Eureka Thurston
UCSC DT,South-west | 3,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=WEG PandaTV10086
UCSC DT,South-west | 3,Diamond 4,21,https://na.op.gg/summoner/userName=fäded flower
UCSC DT,South-west | 3,Diamond 3,22,https://na.op.gg/summoner/userName=Da Boosted
UCSC DT,South-west | 3,Diamond 3,22,https://na.op.gg/summoner/userName=GeGe
UCSC DT,South-west | 3,Platinum 2,19,https://na.op.gg/summoner/userName=DT Fa1nT
UCSC Teal,South-west | 3,Diamond 4,21,https://na.op.gg/summoner/userName=GGitsRyan
UCSC Teal,South-west | 3,Platinum 4,17,https://na.op.gg/summoner/userName=screamingspirt
UCSC Teal,South-west | 3,Diamond 4,21,https://na.op.gg/summoner/userName=OryxTheMadHatter
UCSC Teal,South-west | 3,Platinum 4,17,https://na.op.gg/summoner/userName=the shy turtle
UCSC Teal,South-west | 3,Platinum 2,19,https://na.op.gg/summoner/userName=Lord Herpaderp
TFT Players,South-west | 3,Platinum 2,19,https://na.op.gg/summoner/userName=erikli2000
TFT Players,South-west | 3,Diamond 4,21,https://na.op.gg/summoner/userName=N0THINGPERSONAL
TFT Players,South-west | 3,Platinum 4,17,https://na.op.gg/summoner/userName=Strauby
TFT Players,South-west | 3,Gold 4,13,https://na.op.gg/summoner/userName=Heuster
TFT Players,South-west | 3,Diamond 4,21,https://na.op.gg/summoner/userName=zhong lu dui ju
TFT Players,South-west | 3,Diamond 4,21,https://na.op.gg/summoner/userName=ReformdSKT Faker
Gone Rogue,South-west | 3,Silver 3,10,https://na.op.gg/summoner/userName=King Charlz
Gone Rogue,South-west | 3,Gold 3,14,https://na.op.gg/summoner/userName=Buns Boy
Gone Rogue,South-west | 3,Platinum 2,19,https://na.op.gg/summoner/userName=J T
Gone Rogue,South-west | 3,Platinum 3,18,https://na.op.gg/summoner/userName=whothebest
Gone Rogue,South-west | 3,Platinum 4,17,https://na.op.gg/summoner/userName=ZacharyTheBeast
Gone Rogue,South-west | 3,Diamond 4,21,https://na.op.gg/summoner/userName=Arcitech
Gone Rogue,South-west | 3,Diamond 4,21,https://na.op.gg/summoner/userName=SalX55
Gone Rogue,South-west | 3,Platinum 4,17,https://na.op.gg/summoner/userName=The Grynch
USF Dons Esports LOL B,South-west | 3,Diamond 3,22,https://na.op.gg/summoner/userName=SpiritTracks
USF Dons Esports LOL B,South-west | 3,Gold 4,13,https://na.op.gg/summoner/userName=CuyValDar
USF Dons Esports LOL B,South-west | 3,Diamond 4,21,https://na.op.gg/summoner/userName=QAQ761315758
USF Dons Esports LOL B,South-west | 3,Platinum 4,17,https://na.op.gg/summoner/userName=KaGa21
USF Dons Esports LOL B,South-west | 3,Platinum 4,17,https://na.op.gg/summoner/userName=TSM Akneehow
USF Dons Esports LOL B,South-west | 3,Platinum 3,18,https://na.op.gg/summoner/userName=Jordan Loh
USF Dons Esports LOL B,South-west | 3,Gold 4,13,https://na.op.gg/summoner/userName=Chance Oppa
USF Dons Esports LOL B,South-west | 3,Platinum 4,17,https://na.op.gg/summoner/userName=rohanjarun
USF Dons Esports LOL B,South-west | 3,Gold 2,15,https://na.op.gg/summoner/userName=get prio pls
USF Dons Esports LOL B,South-west | 3,Silver 2,11,https://na.op.gg/summoner/userName=MichaelLuca
USF Dons Esports LOL B,South-west | 3,Diamond 4,21,https://na.op.gg/summoner/userName=Rice or noodles
UCSC Team South Wind,South-west | 3,Platinum 3,18,https://na.op.gg/summoner/userName=greenbird0424
Stanford University - Open,South-west | 3,Diamond 3,22,https://na.op.gg/summoner/userName=Fidix
Stanford University - Open,South-west | 3,Platinum 3,18,https://na.op.gg/summoner/userName=Sir Llama III
Stanford University - Open,South-west | 3,Gold 3,14,https://na.op.gg/summoner/userName=Rubikness9
Stanford University - Open,South-west | 3,Platinum 3,18,https://na.op.gg/summoner/userName=sottomizer
Stanford University - Open,South-west | 3,Gold 3,14,https://na.op.gg/summoner/userName=ArtyTheKid
Stanford University - Open,South-west | 3,Gold 2,15,https://na.op.gg/summoner/userName=TTvTheMircat
CSULB JV ONE,South-west | 2,Platinum 4,17,https://na.op.gg/summoner/userName=BounceBackSlayer
CSULB JV ONE,South-west | 2,Diamond 4,21,https://na.op.gg/summoner/userName=DeadlyNinja
CSULB JV ONE,South-west | 2,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=Miss Son Naeun
CSULB JV ONE,South-west | 2,Diamond 4,21,https://na.op.gg/summoner/userName=Cheet0h
CSULB JV ONE,South-west | 2,Platinum 2,19,https://na.op.gg/summoner/userName=BazookaBubblegum
CSULB JV ONE,South-west | 2,Platinum 2,19,https://na.op.gg/summoner/userName=JDCRamos
CSULB JV ONE,South-west | 2,Diamond 3,22,https://na.op.gg/summoner/userName=ItsTheSentinel
CSULB JV ONE,South-west | 2,Diamond 4,21,https://na.op.gg/summoner/userName=Roxn
CSULB JV ONE,South-west | 2,Diamond 4,21,https://na.op.gg/summoner/userName=Lvl98 Shuckle
CSULB JV ONE,South-west | 2,Gold 4,13,https://na.op.gg/summoner/userName=LeSweetestSenpai
CSULB JV ONE,South-west | 2,Diamond 4,21,https://na.op.gg/summoner/userName=Køßae
CSULB JV ONE,South-west | 2,Diamond 3,22,https://na.op.gg/summoner/userName=muffules
CSULB JV ONE,South-west | 2,Diamond 2,23,https://na.op.gg/summoner/userName=Shr3kLovezMe
CSULB JV ONE,South-west | 2,Diamond 4,21,https://na.op.gg/summoner/userName=Yaongi
CAL POLAR BEARS,South-west | 2,Diamond 4,21,https://na.op.gg/summoner/userName=Issys Cutie
CAL POLAR BEARS,South-west | 2,Diamond 2,23,https://na.op.gg/summoner/userName=Flyer
CAL POLAR BEARS,South-west | 2,Diamond 4,21,https://na.op.gg/summoner/userName=G4rb4d
CAL POLAR BEARS,South-west | 2,Diamond 4,21,https://na.op.gg/summoner/userName=Jiggereepuff
CAL POLAR BEARS,South-west | 2,Platinum 2,19,https://na.op.gg/summoner/userName=Shibaid Etraku
CAL POLAR BEARS,South-west | 2,Diamond 4,21,https://na.op.gg/summoner/userName=Millennium Fox
CAL POLAR BEARS,South-west | 2,Diamond 4,21,https://na.op.gg/summoner/userName=mano254
CAL POLAR BEARS,South-west | 2,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=Ninjaman369
DHG,South-west | 2,Diamond 3,22,https://na.op.gg/summoner/userName=woshiyitiaogou
DHG,South-west | 2,Diamond 4,21,https://na.op.gg/summoner/userName=11 3 2018 iG
DHG,South-west | 2,Platinum 2,19,https://na.op.gg/summoner/userName=Sell son for rp
DHG,South-west | 2,Platinum 3,18,https://na.op.gg/summoner/userName=FPX 11 10 2019
DHG,South-west | 2,Platinum 4,17,https://na.op.gg/summoner/userName=MysteryBox
SDSU Junior Varsity A,South-west | 2,Diamond 4,21,https://na.op.gg/summoner/userName=ObsessedTaylor
SDSU Junior Varsity A,South-west | 2,Platinum 4,17,https://na.op.gg/summoner/userName=Big Brain Play
SDSU Junior Varsity A,South-west | 2,Platinum 4,17,https://na.op.gg/summoner/userName=SunshinePoison
SDSU Junior Varsity A,South-west | 2,Silver 4,9,https://na.op.gg/summoner/userName=MadLifeisgod
SDSU Junior Varsity A,South-west | 2,Platinum 3,18,https://na.op.gg/summoner/userName=Vaz Deferenz
SDSU Junior Varsity A,South-west | 2,Diamond 2,23,https://na.op.gg/summoner/userName=Aspen
SDSU Junior Varsity A,South-west | 2,Diamond 3,22,https://na.op.gg/summoner/userName=bööo
SDSU Junior Varsity A,South-west | 2,Diamond 4,21,https://na.op.gg/summoner/userName=sdavidspark53
SDSU Junior Varsity A,South-west | 2,Diamond 3,22,https://na.op.gg/summoner/userName=Raymex
SDSU Junior Varsity A,South-west | 2,Platinum 3,18,https://na.op.gg/summoner/userName=PeterxLee
SDSU Junior Varsity A,South-west | 2,Platinum 4,17,https://na.op.gg/summoner/userName=Peaçekeeper
SDSU Junior Varsity A,South-west | 2,Diamond 4,21,https://na.op.gg/summoner/userName=xLeBeastx
CAL Teddy Bears,South-west | 2,Platinum 3,18,https://na.op.gg/summoner/userName=SourSnake
CAL Teddy Bears,South-west | 2,Platinum 3,18,https://na.op.gg/summoner/userName=Dknuckles
CAL Teddy Bears,South-west | 2,Platinum 3,18,https://na.op.gg/summoner/userName=Play Me
CAL Teddy Bears,South-west | 2,Gold 4,13,https://na.op.gg/summoner/userName=Miletus686
CAL Teddy Bears,South-west | 2,Gold 2,15,https://na.op.gg/summoner/userName=elfity
CAL Teddy Bears,South-west | 2,Platinum 2,19,https://na.op.gg/summoner/userName=homebrewds
CAL Teddy Bears,South-west | 2,Diamond 3,22,https://na.op.gg/summoner/userName=HeartUnderBolt
San Jose State Blue,South-west | 2,Diamond 3,22,https://na.op.gg/summoner/userName=Mikebear
San Jose State Blue,South-west | 2,Diamond 3,22,https://na.op.gg/summoner/userName=Døge
San Jose State Blue,South-west | 2,Gold 3,14,https://na.op.gg/summoner/userName=Splushy
San Jose State Blue,South-west | 2,Diamond 4,21,https://na.op.gg/summoner/userName=Seft
San Jose State Blue,South-west | 2,Diamond 4,21,https://na.op.gg/summoner/userName=im jailbait
San Jose State Blue,South-west | 2,Diamond 4,21,https://na.op.gg/summoner/userName=Syghar
San Jose State Blue,South-west | 2,Platinum 1,20,https://na.op.gg/summoner/userName=Xemozu
San Jose State Blue,South-west | 2,Diamond 3,22,https://na.op.gg/summoner/userName=BorderDragon
San Jose State Sween,South-west | 2,Gold 3,14,https://na.op.gg/summoner/userName=Splushy
San Jose State Sween,South-west | 2,Gold 4,13,https://na.op.gg/summoner/userName=alexandhotshot
San Jose State Sween,South-west | 2,Platinum 4,17,https://na.op.gg/summoner/userName=Alexisss
San Jose State Sween,South-west | 2,Platinum 4,17,https://na.op.gg/summoner/userName=Morch
San Jose State Sween,South-west | 2,Platinum 4,17,https://na.op.gg/summoner/userName=LilKindGuy
San Jose State Sween,South-west | 2,Unranked,0,https://na.op.gg/summoner/userName=Dreadpicaroon
San Jose State Sween,South-west | 2,Platinum 4,17,https://na.op.gg/summoner/userName=Chhanubhai
San Jose State Sween,South-west | 2,Gold 4,13,https://na.op.gg/summoner/userName=Ajay
San Jose State Sween,South-west | 2,Diamond 4,21,https://na.op.gg/summoner/userName=MrButtslap
Golden Eagles LoL JV,South-west | 2,Gold 1,16,https://na.op.gg/summoner/userName=FeedMeSleep
Golden Eagles LoL JV,South-west | 2,Platinum 2,19,https://na.op.gg/summoner/userName=Sladey
Golden Eagles LoL JV,South-west | 2,Silver 2,11,https://na.op.gg/summoner/userName=Dexterity9
Golden Eagles LoL JV,South-west | 2,Platinum 2,19,https://na.op.gg/summoner/userName=ZeroSkullee
Golden Eagles LoL JV,South-west | 2,Platinum 4,17,https://na.op.gg/summoner/userName=Stevelodon
Golden Eagles LoL JV,South-west | 2,Platinum 1,20,https://na.op.gg/summoner/userName=TBNRBornProdigy
Golden Eagles LoL JV,South-west | 2,Gold 2,15,https://na.op.gg/summoner/userName=SpicyChickenisMe
Cogswell Dragons real,South-west | 2,Diamond 4,21,https://na.op.gg/summoner/userName=Kirazono
Cogswell Dragons real,South-west | 2,Platinum 4,17,https://na.op.gg/summoner/userName=GuardianWingz
Cogswell Dragons real,South-west | 2,Diamond 4,21,https://na.op.gg/summoner/userName=Privateazn
Cogswell Dragons real,South-west | 2,Gold 3,14,https://na.op.gg/summoner/userName=Xithricite
Cogswell Dragons real,South-west | 2,Bronze 1,8,https://na.op.gg/summoner/userName=yaboiiclancy
Cogswell Dragons real,South-west | 2,Platinum 4,17,https://na.op.gg/summoner/userName=Purpleporo101
SC Esports Open LoL Team,South-west | 2,Gold 3,14,https://na.op.gg/summoner/userName=Zephyraphim
SC Esports Open LoL Team,South-west | 2,Platinum 3,18,https://na.op.gg/summoner/userName=Sheepsftw
SC Esports Open LoL Team,South-west | 2,Diamond 2,23,https://na.op.gg/summoner/userName=lynne
SC Esports Open LoL Team,South-west | 2,Platinum 4,17,https://na.op.gg/summoner/userName=Døublelift
SC Esports Open LoL Team,South-west | 2,Iron 3,2,https://na.op.gg/summoner/userName=Spying
SC Esports Open LoL Team,South-west | 2,Gold 2,15,https://na.op.gg/summoner/userName=Daronos
Never Stop Dreaming,South-west | 2,Gold 2,15,https://na.op.gg/summoner/userName=LoyalForever
Never Stop Dreaming,South-west | 2,Platinum 4,17,https://na.op.gg/summoner/userName=Yzmvp
Never Stop Dreaming,South-west | 2,Gold 3,14,https://na.op.gg/summoner/userName=KevinCarter
Never Stop Dreaming,South-west | 2,Platinum 3,18,https://na.op.gg/summoner/userName=Killasponge
Never Stop Dreaming,South-west | 2,Gold 1,16,https://na.op.gg/summoner/userName=juke7
Never Stop Dreaming,South-west | 2,Gold 2,15,https://na.op.gg/summoner/userName=daBOOM23
Never Stop Dreaming,South-west | 2,Platinum 4,17,https://na.op.gg/summoner/userName=May be a noob
Never Stop Dreaming,South-west | 2,Platinum 2,19,https://na.op.gg/summoner/userName=MMMMMMin
jayveetwo,South-west | 2,Gold 4,13,https://na.op.gg/summoner/userName=AnFun
jayveetwo,South-west | 2,Gold 4,13,https://na.op.gg/summoner/userName=ITS MANCHILD
jayveetwo,South-west | 2,Silver 2,11,https://na.op.gg/summoner/userName=NaCl Is Salty
jayveetwo,South-west | 2,Gold 4,13,https://na.op.gg/summoner/userName=PhantomQuest
jayveetwo,South-west | 2,Gold 2,15,https://na.op.gg/summoner/userName=Kline
CSUSM B Team,South-west | 2,Silver 2,11,https://na.op.gg/summoner/userName=CNG DangoFam
CSUSM B Team,South-west | 2,Gold 2,15,https://na.op.gg/summoner/userName=Kisenosato
CSUSM B Team,South-west | 2,Gold 1,16,https://na.op.gg/summoner/userName=MajinBlob
CSUSM B Team,South-west | 2,Silver 3,10,https://na.op.gg/summoner/userName=Polorpenguin
